match_id,season,date,venue,team1,team2,team1_win_ratio_last_5,team2_win_ratio_last_5,venue_avg_first_innings,is_toss_winner_team1,team1_head_to_head_win_ratio,venue_suitability_team1,venue_suitability_team2,batting_strength_diff,venue_chase_bias,team1_star_players,team2_star_players,target_winner
501212,2011,2011-04-16,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,0.2,0.4,169.55555555555554,0,0.3333333333333333,0.1111111111111111,1.0,-52.0,0.6666666666666666,5,5,0.0
501211,2011,2011-04-16,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,0.8,0.4,165.86666666666667,1,0.42857142857142855,0.5333333333333333,0.5,68.0,0.42857142857142855,5,2,1.0
501214,2011,2011-04-17,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,0.8,0.4,151.2,1,0.42857142857142855,0.6666666666666666,0.5,20.799999999999997,0.6,3,5,1.0
501216,2011,2011-04-19,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,0.4,0.2,164.14285714285714,0,0.5714285714285714,0.5,0.5,-6.0,0.5,6,4,0.0
501220,2011,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,0.4,0.4,179.07692307692307,0,0.3333333333333333,0.6153846153846154,0.5,25.400000000000006,0.5384615384615384,5,3,1.0
501221,2011,2011-04-22,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,0.6,0.6,147.625,0,0.42857142857142855,0.5,0.5,-8.000000000000014,0.75,7,7,1.0
501222,2011,2011-04-22,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,0.6,0.4,145.94117647058823,0,0.5,0.6470588235294118,0.0,19.799999999999997,0.5882352941176471,3,4,0.0
501223,2011,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,0.2,0.6,164.4,0,0.3333333333333333,0.4666666666666667,1.0,-32.2,0.4666666666666667,4,4,1.0
501224,2011,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Mumbai Indians,0.4,0.8,169.1,1,0.5,0.1,1.0,-25.0,0.7,4,5,0.0
501227,2011,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,0.4,0.4,168.5625,0,0.8333333333333334,0.5,0.0,13.600000000000009,0.4375,5,4,0.0
501228,2011,2011-04-27,Dr DY Patil Sports Academy,Pune Warriors,Chennai Super Kings,0.4,0.4,149.07692307692307,1,0.0,0.6666666666666666,0.6666666666666666,-41.000000000000014,0.5384615384615384,6,5,0.0
501230,2011,2011-04-28,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,0.4,0.6,168.05882352941177,1,0.6,0.47058823529411764,0.0,18.39999999999999,0.47058823529411764,3,3,0.0
501231,2011,2011-04-29,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,0.4,0.8,152.69230769230768,1,0.4,0.7692307692307693,0.5,-56.8,0.7692307692307693,5,6,1.0
501234,2011,2011-04-30,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,0.6,0.6,147.33333333333334,1,0.5,0.6111111111111112,0.5,-31.200000000000003,0.6111111111111112,4,3,1.0
501236,2011,2011-05-01,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Deccan Chargers,0.6,0.6,165.47058823529412,1,0.42857142857142855,0.5882352941176471,1.0,20.39999999999999,0.375,5,4,1.0
501237,2011,2011-05-02,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,0.6,0.6,149.44444444444446,0,0.3333333333333333,0.5714285714285714,0.5,-16.799999999999983,0.6666666666666666,4,3,1.0
501239,2011,2011-05-03,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kolkata Knight Riders,0.4,0.6,169.36363636363637,1,0.2857142857142857,0.09090909090909091,1.0,14.599999999999994,0.6363636363636364,4,3,0.0
501241,2011,2011-05-04,Dr DY Patil Sports Academy,Pune Warriors,Mumbai Indians,0.0,0.8,148.5,1,0.0,0.5,0.6666666666666666,-24.19999999999999,0.5714285714285714,5,4,0.0
501240,2011,2011-05-04,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,0.6,0.6,165.44444444444446,0,0.42857142857142855,0.6111111111111112,0.5,47.000000000000014,0.35294117647058826,5,6,1.0
501243,2011,2011-05-05,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Delhi Daredevils,0.4,0.4,169.33333333333334,0,0.5,0.08333333333333333,1.0,-12.799999999999997,0.5833333333333334,4,5,0.0
501244,2011,2011-05-06,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,0.6,0.4,162.375,0,0.5,0.375,0.5,-11.200000000000017,0.5625,4,4,1.0
501245,2011,2011-05-07,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,0.6,0.8,145.8421052631579,0,0.16666666666666666,0.631578947368421,1.0,-6.399999999999977,0.631578947368421,4,6,1.0
501246,2011,2011-05-07,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,0.8,0.4,150.4,0,0.5714285714285714,0.625,0.0,0.0,0.6,4,3,1.0
501249,2011,2011-05-09,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,0.6,0.8,148.13333333333333,1,0.5,0.8,0.0,-23.799999999999997,0.8,5,6,0.0
501251,2011,2011-05-10,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,0.0,0.8,176.13333333333333,0,0.5714285714285714,0.6,0.0,-12.599999999999994,0.5333333333333333,3,5,1.0
501252,2011,2011-05-11,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,0.6,1.0,151.125,0,0.5,0.75,0.5,-45.599999999999994,0.75,4,3,0.0
501253,2011,2011-05-12,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,0.8,0.4,164.47368421052633,1,0.5,0.631578947368421,1.0,19.0,0.3888888888888889,6,1,1.0
501255,2011,2011-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,1.0,0.8,162.66666666666666,1,0.5714285714285714,0.4444444444444444,0.5,36.400000000000006,0.5555555555555556,2,4,1.0
